year,quarter,market,dur_stay,mode,mode_detail,nationality,purpose,sex,age,package,Visits (000s),Spend (£m),Nights (000s),sample
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,0.490067993,0.251895,1.96027002,1
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,45-54,Non-Independent,0.27602301,0.148435,1.656140015,1
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,0.489649994,0.25168,1.958599976,1
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,0 -15,Independent,0.247537003,0.0158424,1.237689941,1
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,0.27602301,0.0287064,1.380109985,1
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,0.737186996,0.992333,3.43839801,2
2006,January-March,USA,4-7  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,0.27602301,0.155953,1.380109985,1
2006,January-March,USA,4-7  nights,Air,Air,Hong Kong,Holiday,Male,16-24,Independent,0.237970993,0.146114,1.665800049,1
2006,January-March,USA,4-7  nights,Air,Air,New Zealand,Holiday,Female,35-44,Independent,0.464756012,0.704105,3.253290039,1
2006,January-March,USA,4-7  nights,Air,Air,India,Holiday,Male,0 -15,Independent,0.522653015,0.229445,2.090610107,1
2006,January-March,USA,4-7  nights,Air,Air,India,Holiday,Female,25-34,Independent,0.268251007,0.272006,1.87776001,1
2006,January-March,USA,4-7  nights,Air,Air,Other Africa,Holiday,Male,55-64,Independent,0.237970993,0.09852,0.951883972,1
2006,January-March,USA,8-14 nights,Air,Air,UK,Holiday,Male,25-34,Independent,0.263612,0.094373102,2.89972998,1
2006,January-March,USA,8-14 nights,Air,Air,UK,Holiday,Male,35-44,Independent,1.025718994,0.745223199,9.692089844,3
2006,January-March,USA,8-14 nights,Air,Air,UK,Holiday,Male,55-64,Independent,0.316873993,0.638184,4.436240234,1
2006,January-March,USA,8-14 nights,Air,Air,UK,Holiday,Male,65+,Independent,0.546164001,0.271849,5.782079834,2
2006,January-March,USA,8-14 nights,Air,Air,UK,Holiday,Female,35-44,Independent,0.825921997,0.630113,9.106880127,2
2006,January-March,USA,8-14 nights,Air,Air,UK,Holiday,Female,55-64,Independent,0.282552002,0.145232,2.260419922,1
2006,January-March,USA,8-14 nights,Air,Air,Belgium,Holiday,Male,25-34,Independent,0.457003998,0.120649,4.570040039,1
2006,January-March,USA,8-14 nights,Air,Air,Germany,Miscellaneous,Female,35-44,Independent,0.586197998,0.529923,4.689580078,1
2006,January-March,USA,8-14 nights,Air,Air,Irish Republic,Holiday,Male,35-44,Independent,0.237641998,0.407318,3.32698999,1
2006,January-March,USA,8-14 nights,Air,Air,Irish Republic,Holiday,Female,45-54,Independent,0.267053009,0.057149301,3.204639893,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,0 -15,Independent,0.918268005,0.144398,8.264410156,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,16-24,Independent,2.429613007,2.136683,22.80443994,5
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,16-24,Non-Independent,0.27602301,0.251733,2.208179932,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,25-34,Independent,1.769704041,2.854522797,16.36581006,4
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,25-34,Non-Independent,0.247537003,0.0881685,1.980300049,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,35-44,Independent,1.555234009,1.008299,13.97406006,4
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,45-54,Independent,1.255740997,1.83968,13.8131499,3
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,55-64,Independent,3.000713989,1.982029,31.81534961,7
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,55-64,Non-Independent,1.065166016,0.485274,10.88874976,3
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,65+,Independent,0.489649994,1.41044,3.917199951,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,1.417667023,1.815119,13.22460962,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,0 -15,Independent,0.523560013,0.0800605,5.702189941,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,16-24,Independent,4.646819,1.534297799,42.74886035,9
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,0.760656998,0.774327,7.322939941,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,25-34,Independent,1.588726028,0.538359605,15.13704004,5
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,25-34,Non-Independent,0.489649994,0.182076,4.8965,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,35-44,Independent,0.745671997,0.883247,9.887369873,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,0.490067993,0.247035,5.880819824,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,45-54,Independent,2.723638031,1.378195699,24.93766016,6
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,0.27602301,0.440533,3.864320068,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,55-64,Independent,1.455559021,1.444295,14.04246973,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,0.953400024,1.35545,8.580600098,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,65+,Independent,1.465999039,0.746984602,14.37426978,3
2006,January-March,USA,8-14 nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,1.849764038,2.255187,20.23617993,6
2006,January-March,USA,8-14 nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,0.247537003,0.040596102,2.227830078,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,0.789143005,0.302996,9.667890137,2
2006,January-March,USA,8-14 nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,0.489649994,0.092543898,6.365450195,1
2006,January-March,USA,8-14 nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,0.966100006,1.462675,7.728800049,2
2006,January-March,USA,8-14 nights,Air,Air,Canada,Holiday,Male,25-34,Independent,1.395140015,0.764534,12.5562002,1
2006,January-March,USA,8-14 nights,Air,Air,India,Holiday,Male,25-34,Independent,0.268251007,0.428129,3.75551001,1
2006,January-March,USA,8-14 nights,Air,Air,Other Africa,Holiday,Male,35-44,Independent,0.415343994,0.088883602,4.984129883,1
2006,January-March,USA,15+  nights,Air,Air,UK,Holiday,Male,45-54,Independent,0.479554993,0.174558,14.8662002,1
2006,January-March,USA,15+  nights,Air,Air,UK,Holiday,Male,55-64,Independent,0.607026978,0.522347,12.74759961,1
2006,January-March,USA,15+  nights,Air,Air,UK,Holiday,Male,65+,Independent,0.263612,1.05181,9.226419922,1
2006,January-March,USA,15+  nights,Air,Air,UK,Holiday,Female,0 -15,Independent,0.263612,0,5.535850098,1
2006,January-March,USA,15+  nights,Air,Air,UK,Holiday,Female,25-34,Independent,0.282552002,0.102849,14.12759961,1
2006,January-March,USA,15+  nights,Air,Air,UK,Holiday,Female,55-64,Independent,0.978721985,12.660758,27.61993994,2
2006,January-March,USA,15+  nights,Air,Air,UK,Miscellaneous,Male,35-44,Independent,0.933887024,0.199852,14.9422002,1
2006,January-March,USA,15+  nights,Air,Air,UK,Miscellaneous,Female,55-64,Independent,0.263612,0.00369057,8.699200195,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,16-24,Independent,1.77047403,4.242348,31.90880957,3
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,25-34,Independent,0.489649994,0.15375,7.34475,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,35-44,Independent,0.596874023,0.068043602,8.953110352,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,45-54,Independent,0.752055023,0.922876102,52.78027148,2
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,55-64,Independent,0.513119995,0.2894,8.723040039,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,65+,Independent,0.27602301,0.045267801,4.140350098,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,0.27602301,0.419596,4.140350098,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Female,16-24,Independent,0.476032013,1.19674,31.41809961,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,0.765673004,0.904555,15.09982959,2
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Female,25-34,Independent,1.527994995,0.4669505,33.81227979,3
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Female,35-44,Independent,0.872897034,2.058252,18.05486035,2
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,0.247537003,0.144782,16.8325,1
2006,January-March,USA,15+  nights,Air,Air,USA,Holiday,Female,65+,Independent,1.043668991,4.183576,21.66951025,3
2006,January-March,USA,15+  nights,Air,Air,USA,Miscellaneous,Male,16-24,Non-Independent,0.247537003,0.321131,3.713050049,1
2006,January-March,USA,15+  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,0.495074005,2.521655,50.002479,2
2006,January-March,USA,15+  nights,Air,Air,Other Asia,Holiday,Female,25-34,Independent,0.798737976,0.17093,22.36469922,1
2006,April-June,USA,Nil  nights,Air,Air,USA,Holiday,Male,16-24,Independent,0.26144101,0.160525,0,1
2006,April-June,USA,Nil  nights,Air,Air,USA,Holiday,Male,35-44,Independent,0.322812988,0.0109756,0,1
2006,April-June,USA,Nil  nights,Air,Air,USA,Holiday,Male,45-54,Independent,0.430703003,0,0,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Male,25-34,Independent,0.261283997,0.0141093,0.78385199,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Male,35-44,Independent,0.503002991,0.201418602,1.247724976,2
2006,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Male,55-64,Independent,1.711459961,0.15232,1.711459961,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Male,65+,Independent,0.503002991,0.063753301,1.006005981,2
2006,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Female,25-34,Independent,0.261283997,0.082043203,0.78385199,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Holiday,Female,45-54,Independent,0.405720001,0.370828,1.217160034,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,25-34,Independent,0.241718994,0.00410922,0.241718994,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,35-44,Independent,2.277772034,0.3894525,2.761210022,3
2006,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,45-54,Independent,0.744721985,0.349737797,1.267289978,2
2006,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Male,55-64,Independent,0.327381989,0.086428898,0.327381989,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,25-34,Independent,0.483437988,0.127628,0.483437988,1
2006,April-June,USA,1-3  nights,Air,Air,UK,Miscellaneous,Female,55-64,Independent,0.826153992,0.058297551,0.826153992,2
2006,April-June,USA,1-3  nights,Air,Air,France,Miscellaneous,Female,0 -15,Independent,0.307747986,0.035083301,0.307747986,1
2006,April-June,USA,1-3  nights,Air,Air,France,Miscellaneous,Female,25-34,Independent,0.269266998,0.036081801,0.269266998,1
2006,April-June,USA,1-3  nights,Air,Air,Germany,Miscellaneous,Female,35-44,Independent,0.208813995,0.0185844,0.208813995,1
2006,April-June,USA,1-3  nights,Air,Air,Germany,Miscellaneous,Female,45-54,Independent,0.229834,0.0491845,0.229834,1
2006,April-June,USA,1-3  nights,Air,Air,Italy,Miscellaneous,Male,55-64,Independent,0.237419006,0.050807699,0.237419006,1
2006,April-June,USA,1-3  nights,Air,Air,Denmark,Miscellaneous,Female,45-54,Independent,0.37705899,0.0222465,0.37705899,1
2006,April-June,USA,1-3  nights,Air,Air,Turkey,Miscellaneous,Female,25-34,Independent,0.234294006,0.019680699,0.234294006,1
2006,April-June,USA,1-3  nights,Air,Air,Poland,Holiday,Female,25-34,Independent,0.423730988,0.058898602,0.847461975,1
2006,April-June,USA,1-3  nights,Air,Air,Romania,Miscellaneous,Male,25-34,Independent,0.486529999,0.0311379,0.486529999,1
2006,April-June,USA,1-3  nights,Air,Air,Ukraine,Holiday,Female,65+,Independent,0.754119019,0.184005,1.50823999,1
2006,April-June,USA,1-3  nights,Air,Air,Russia,Miscellaneous,Female,35-44,Independent,0.234294006,0.00421729,0.234294006,1
2006,April-June,USA,1-3  nights,Air,Air,Other Eastern Europe,Miscellaneous,Female,55-64,Non-Independent,0.459667999,0.0147094,0.459667999,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,0 -15,Independent,0.26144101,0.0886285,0.784322998,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,16-24,Independent,6.785169922,1.488312795,15.75318787,13
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,16-24,Non-Independent,1.124134003,0.145412398,2.849521088,3
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,25-34,Independent,9.486394989,2.874314996,21.66726596,23
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,35-44,Independent,5.219424957,2.223755102,13.91819098,9
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Independent,5.433406052,1.479614206,12.50948108,17
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Non-Independent,0.556921997,0.047802601,1.670765991,2
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,55-64,Independent,5.221026031,1.485761801,11.41838309,14
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,55-64,Non-Independent,0.26144101,0.029804301,0.522882019,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Independent,2.611238983,1.022191801,7.094213928,7
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Non-Independent,1.051753998,0.569253203,2.787921021,3
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,0 -15,Independent,1.18747496,0.351470199,3.343391022,3
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Independent,6.269819,1.660101402,12.57260797,13
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Non-Independent,1.674580963,0.465526199,3.827225891,4
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Independent,11.07734296,3.717730801,26.1639469,26
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Non-Independent,2.246170013,0.470026805,5.536610901,5
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Independent,6.691932068,3.645766998,15.29971716,19
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Non-Independent,0.945856018,0.334826,2.414593994,3
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Independent,12.01136183,3.923222707,23.42445877,19
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,0.985266998,0.2847838,2.231974976,3
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Independent,6.299331039,1.817574102,15.42192502,14
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,2.329122986,0.658542598,6.252694885,6
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,65+,Independent,3.881018036,2.089764598,9.806364929,8
2006,April-June,USA,1-3  nights,Air,Air,USA,Holiday,Female,65+,Non-Independent,0.734679016,0.0470195,1.469359985,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,0 -15,Independent,0.740567001,0.110148,0.989608002,3
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,16-24,Independent,3.244448013,0.316591059,3.244448013,11
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,16-24,Non-Independent,0.26144101,0.069543297,0.522882019,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,25-34,Independent,3.894448029,0.413256304,4.578283005,11
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,5.544934967,0.970140139,5.544934967,17
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,45-54,Independent,13.60867412,1.978120181,13.60867412,37
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,5.170763,0.566142994,5.403136002,13
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Independent,5.166692917,1.300726301,6.645701859,10
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Non-Independent,0.430703003,0.0103369,0.430703003,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,0 -15,Independent,1.653423004,0.360900303,1.899186005,5
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,3.512782013,0.243110509,3.512782013,11
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,16-24,Non-Independent,0.26144101,0.0141178,0.26144101,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,5.112557968,0.666805726,5.112557968,13
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,35-44,Independent,4.037662994,1.302054002,5.474246979,12
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,6.451989059,1.584024443,7.749725082,15
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,45-54,Non-Independent,0.522882019,0.038693199,0.522882019,2
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,3.584908005,1.004243805,4.009819016,10
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Non-Independent,0.322812988,0.00694048,0.322812988,1
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,1.045764038,0.112158201,1.045764038,4
2006,April-June,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Non-Independent,0.752968018,0.105187,0.752968018,2
2006,April-June,USA,1-3  nights,Air,Air,Canada,Holiday,Female,25-34,Independent,0.234294006,0.190715,0.702882019,1
2006,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Male,16-24,Independent,0.237419006,0.029914801,0.237419006,1
2006,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Male,35-44,Independent,0.622711975,0,0.622711975,1
2006,April-June,USA,1-3  nights,Air,Air,Canada,Miscellaneous,Male,45-54,Independent,0.275742004,0.059008801,0.275742004,1
2006,April-June,USA,1-3  nights,Air,Air,Brazil,Holiday,Male,45-54,Independent,0.229834,0.118135,0.459667999,1
2006,April-June,USA,1-3  nights,Air,Air,Other Central & South America,Holiday,Male,16-24,Independent,0.466944,0.123273,1.400829956,1
2006,April-June,USA,1-3  nights,Air,Air,Other Central & South America,Miscellaneous,Male,25-34,Independent,0.243264999,0.033813801,0.243264999,1
2006,April-June,USA,1-3  nights,Air,Air,Other Asia,Holiday,Female,25-34,Independent,0.234294006,0.108712,0.468588013,1
2006,April-June,USA,1-3  nights,Air,Air,Other Asia,Miscellaneous,Male,45-54,Independent,0.234294006,0,0.234294006,1
2006,April-June,USA,1-3  nights,Air,Air,South Korea,Holiday,Male,35-44,Non-Independent,0.229834,0.0101127,0.459667999,1
2006,April-June,USA,1-3  nights,Air,Air,New Zealand,Holiday,Male,45-54,Independent,0.413776001,0.038894898,0.413776001,1
2006,April-June,USA,1-3  nights,Air,Air,Other Middle East,Miscellaneous,Female,35-44,Independent,0.530039978,0.033922602,1.060079956,1
